id,text,keywords,funny,category
520,"Una mujer, preocupada porque su esposo no le responde cuando le habla, decide llevarlo al médico y él se deja llevar sin decir nada...
La mujer habla con el médico y le dice:
-Doctor, le hablo a mi esposo y él no me contesta. Creo que tiene un grave problema auditivo.
El doctor examina al hombre, luego sale y en privado le dice a la señora:
-Señora, su esposo tiene “Otitis Testicular”.
-¿Y qué quiere decir eso, doctor?
-Que su esposo la escucha perfectamente, pero ""le importa dos cojones lo que usted dice""...",doctores,3,familia
521,"Se encuentran dos viudas en un cementerio; una muy feliz limpiando la lápida de su marido y cantando como loca.
La otra muy triste, llorando desconsoladamente...
Al rato, la desconsolada mira a la contenta y le pregunta:
- ¡Ay, señora!, ¿cuánto tiempo hace que enviudó?
- Seis meses, respondió en tono alegre la otra.
- Y ¿cómo hace para estar tan feliz si yo llevo 3 años y no he podido superar esta pena?
- ¡Ay, hija mía! porque después de muchos años, es la primera vez que sé dónde está y quién se lo está comiendo.","cementerios,viudas,tumbas",3,sexo
522,"30 AÑOS DESPUÉS DE CASADOS...
EN EL MOMENTO MÁS DULCE DE UN MATRIMONIO DURADERO...
Estaba la pareja de esposos durmiendo y la esposa oye un ruido y dice:
- Viejo, levántate y asoma tu cara por la ventana para que crean que tenemos perro...
Y el viejo le contesta:
- Mejor asómate tú vieja, para que crean que la casa está embrujada.","perros,brujas",3,familia
523,"Un borracho que llega a casa y su mujer le dice:
- ¿De dónde viene Pepe?
Y el borracho responde:
- ¿De dónde viene Pepe... de dónde va a venir Pepe?, pues de José.",palabras,1,familia
524,"Un hombre estaba tomando un vaso de vino sentado en su terraza al lado de su esposa y le dice:
- Te quiero tanto... que no sé cómo podría haber vivido todos estos años sin ti.
Al oír esto, la esposa le pregunta:
- ¿Eres tú o es el vino el que habla?
Y él responde:
- Soy yo y estoy hablándole al vino...","tinto,vinos",1,familia
525,"Pregunta el marido a la esposa:
- ¿Qué harías si me tocara la lotería?
Esposa:
- Me quedaría con la mitad, me separaría de ti y me iría de casa.
Marido:
- Muy bien. Pues me han tocado 12 euros; toma tus 6 y ¡hala!, a freír espárragos.","loterias,lotería",1,familia
526,"Esto es una pareja, y la mujer dice:
- Cariño, ¿sabes? me he puesto a dieta...
Y su marido le contesta:
- ¿Ah, sí? ¿Y cuánto has perdido?
Y su mujer le responde:
- Una semana.",dietas,1,otros
527,"- Dígame, ¿cuál es el motivo por el que quiere divorciarse de su esposo?
- Mi marido me trata como si fuera un perro.
- ¿La maltrata, le pega?
- No, quiere que le sea fiel...",divorcios,1,animales
528,"Cabina de primera clase de un Boeing 747; una bellísima azafata le ofrece a un pasajero una copa de champagne.
- ¿Cuál es su nombre señorita, si no es indiscreción?
- Mercedes señor, responde ella.
- Humm, que lindo nombre. ¿Alguna relación con Mercedes Benz...? - pregunta él coquetamente.
- Sí señor... el mismo precio...","millonarios,azafatas,ligar",2,sexo
529,"Dos cirujanos en un bar ven pasar a un paciente.
- A ese hombre lo operé yo.
- ¿Qué le sacaste?
- Cuatro mil euros.","doctores,operación",1,otros
530,"El marido le dice a su mujer: “¿jugamos a los médicos?”
La mujer le contesta: ""pero... ¿de la Seguridad Social o del privado...?""
El sorprendido marido pregunta: ""¿y cuál es la diferencia?""
A lo que contesta la mujer... : ""Si es de la Seguridad Social te doy cita para dentro de un año... y si es por lo privado... son 100 euros"".",doctores,3,sexo
531,"- Buenos días, me gustaría alquilar Batman Forever.
- No es posible, tiene que devolverla tomorrow.",películas,1,otros
532,"Un lechero vasco que se está muriendo en el hospital reúne a sus dos hijos, su hija y su esposa y, rodeado por todos ellos y su enfermera, les reparte su herencia.
Dice a su hijo mayor:
- A ti, Pedro, te dejo las casas del Norte.
- A ti, hijita, te dejo todos los apartamentos de la zona Sur.
- A ti, Carlitos, por ser mi hijo menor, con un gran porvenir, te dejo las oficinas del Centro.
- Y a ti, mi querida esposa, el edificio del Barrio las Cumbres, al Oeste de la ciudad.
La enfermera, impresionada, le dice a la esposa:
-Señora, su esposo es muy rico; les está dejando muchas propiedades.
Y la esposa, sin perder el tiempo le responde:
- ¡Qué rico ni qué ni nada! ¡Esas son las rutas por donde reparte la leche... !","herencias,famílias,hospitales,enfermeras,leche",3,regionales
533,"Tres borrachos salen de un bar y piden un taxi.
El taxista vio que estaban muy mal, así que cuando entran en el coche y al momento de encender el motor, lo apaga y dice: “¡¡LLEGAMOS!!”.
El primer borracho le paga, el segundo le da las gracias, y el tercero le da una bofetada...
El taxista, sorprendido, pensando que el tercero se dio cuenta del engaño, le pregunta: ¿por qué me ha pegado?
El borracho le dice: “¡¡Pa que no corras tanto, loco, que casi nos matamos!!”.",taxistas,3,otros
534,"- ¿Sabías que Beethoven dedicó su quinta sinfonía a su padre?
- ¿Cómo lo sabes?
- Fíjate en el comienzo: “Para papá…”","absurdos,música,músicos",2,familia
535,"Un loco que habitaba en el sexto piso de un edificio tenía desconcertado a un señor porque cada vez que pasaba rumbo a su trabajo, el chiflado le apuntaba
con la mano en forma de pistola y le disparaba desde la ventana.
Llegó el día en que el tipo decide seguirle el juego al loco: apunta con la mano y le dispara al chalado que se asomaba desde la ventana; éste se lleva las manos al pecho, se desploma y cae a la calle.
El hombre, sorprendido, corre a auxiliarlo.
El loco moribundo lo mira y le dice:
- Yo nunca te disparé al cuerpo.","locos,manicomios",1,otros
536,"Una abuela catalana estaba indicando su dirección a su nieto, que la iba a ir a visitar con su mujer.
- Cuando lleguéis al edificio, en la puerta de la entrada hay un gran panel del portero electrónico. Yo vivo en el apartamento 301. Apretáis el botón del 301 con el codo y yo os abro la puerta. Entráis, el ascensor está a la derecha, entráis en él y apretáis el botón del 3º con el codo. Cuando salgáis del ascensor, mi apartamento esta a la izquierda. Con elcodo tocáis el timbre.
- Muy bien abuela, todo me parece muy sencillo... ¿pero por qué tengo que apretar todos los botones con el codo?
- ¡Hombre! ¿Es que pensáis venir con las manos vacías?","abuelas,nietos",2,familia
537,"- ¿Te gusta el pollo?
- .... No
- ¿Y el curry?
- Pues... tampoco
- Entonces no te gustará lo que he hecho.
-¿Pollo al curry?
- No, me he acostado con tu mujer.","pollos,comidas",1,sexo
538,"Pepe y Manolo son dos amigos de la tercera edad que se veían en el parque todos los días para alimentar a las palomas, observar a las ardillas, discutir los problemas del mundo, etc. Pero un día Pepe no llegó.
Manolo no se preocupó mucho pensando que quizá estuvo resfriado o algo parecido. Pero después de una semana, Manolo realmente se preocupó, no sabía dónde vivía Pepe, por lo que no podía averiguar qué le había pasado.
Pasado un mes, Manolo fue al parque y sorpresa; allí estaba Pepe.
Manolo se alegró tanto de verlo que le dijo:
Por lo que más quieras Pepe, dime qué te pasó.
Pepe le contestó: He estado en la cárcel.
¿En la cárcel?, replicó Manolo. ¿Qué te pasó?
Bueno, dijo Pepe, ¿conoces a Angelines, la linda camarera rubia de la cafetería donde voy a menudo?
Claro, dijo Manolo... la recuerdo. ¿Qué pasa con ella?
Bueno, un día me demandó por violación. A mis 87 años, yo estaba tan orgulloso que... cuando fui al juzgado, me declaré culpable.
... Y el maldito Juez me condenó a 30 días de cárcel por mentiroso.","viejos,jueces",1,familia
539,"Dos borrachos que están en la plaza del pueblo y uno le dice al otro:
- Compadre, ¿por qué no montamos un bar?
Y le dice el otro:
- ¡Venga!, pero ¿y si nos va malamente?
Y le contesta el otro:
- Pues si nos va malamente lo abrimos al público.",bares,1,otros
540,"- Manolo, me dijeron que te casaste.
- Sí, sí, ya ves.
- ¿Y qué tal eso del matrimonio?
- Pues al principio bien, pero en cuanto sales de la iglesia...",iglesias,1,familia
541,"Viajaba en un autobús una comisión especial de Diputados de todos los partidos para analizar los problemas agrarios del país.
En una de las tantas curvas el conductor del autobús pierde el control y caen por un barranco.
Después de algunas horas llegan al lugar de los hechos, ambulancias, Guardia Civil, Ejército, para tratar de dar auxilio a los lesionados, pero se dan cuenta de que no hay ninguna persona entre los restos del autobús.
Por lo tanto empiezan las investigaciones.
La Guardia Civil localiza cerca de donde ocurrió el accidente una casa, y allí se dirigen a pedir informes.
Sale un campesino de la casa a recibirlos, y le preguntan:
- ¡Oiga, Usted! ¿Vio a los políticos que se accidentaron?
- ¡Sí, sí los vi! ¡Y ya les di cristiana sepultura!
- ¿No me diga que todos estaban muertos?
- ¡Bueno... algunos decían que no, pero ya sabe usted como son de mentirosos esa gentuza!","política,campesinos,políticos",3,otros
542,"- Asistencia técnica telefónica, ¿en qué puedo ayudarle?
- No me funciona el módem.
- ¿Qué luces tiene encendidas?
- La del salón y la del pasillo.
- ... ...Vale, le mandamos un técnico.","teléfono,internet",3,otros
543,"En una escuela de Kung Fu:
- Maestro, ¿por qué no avanzo en mi técnica?
- ¿Has visto el atardecer, cuando las gaviotas vuelan libres por el inmenso cielo?
- Si, lo he visto maestro
- ¿Y has visto la cascada de agua golpeando la roca sin conseguir aparentemente nada?
- Si, maestro
- ¿Y la Luna llena que se refleja en el agua cristalina del lago?
- Si, maestro
- Aja... ya veo el problema, te pasas todo el día mirando chorradas en lugar de practicar.","deportes,maestros",3,otros
544,"La señora llega a casa de su hija y encuentra a su yerno furioso preparando una maleta.
- ¿Qué pasa?- pregunta ella.
- ¿Que qué pasa? ¡Le voy a decir exactamente lo que pasa, señora! Le mandé un e-mail a Catalina diciéndole que hoy regresaba a casa de mi viaje de trabajo. Llegué a casa y ¿puede adivinar lo que me encontré?... A mi esposa, sí, ¡su hija!, con un hombre desnudo en nuestra cama. Este es el fin de nuestro matrimonio. ¡Yo me largo de aquí para siempre!
- ¡Cálmate! - dice la suegra. - Hay algo que no me cuadra. Catalina nunca haría una cosa de esas. Yo la crié y la conozco bien. Espera un momento mientras
yo averiguo qué fue lo que pasó.
Un momento después regresa la suegra con una sonrisa enorme.
- Ya ves, te dije que tenía que haber una explicación lógica y la hay, lo que pasa es que ¡Catalina no recibió tu e-mail!","email,suegras",3,sexo
545,"Llama un testigo de Jeoba a la puerta de un señor y dice:
- ¿Quiere que le le-le-le-le-le-a-a-a-a la bi-bi-bi-bi-blia o me la compra?","Biblia,testigos",2,otros
546,"Se abre el telon y aparece un culo muy gordo con solo un pelo se cierra el telon
- ¿Cómo se llama la pelcula?
- El peliculón",películas,1,otros
547,"- Pepe, ¿por qué estás tan contento esta mañana?
- Cómo no voy a estar contento, si me ha dicho mi mujer que soy el mejor amante de todo el barrio.",vecinos,3,sexo
548,"- Manolo!!! -grita el jefe de sección- acaso no sabes que esta prohibido beber durante el trabajo!!
- No se preocupe jefe, no estoy trabajando.","trabajos,alcohólicos",1,otros
549,"La empleada del hogar, llorando, coge su maleta y se va a despedir de su patrona...
- ¿A dónde vas? - preguntó la señora.
- Me voy a mi pueblo, a morir cerca de los míos.
- Pero, ¿qué te pasa?, ¿por qué dices eso?
- Señora, usted misma dice que su marido es un gran médico y nunca se equivoca en sus diagnósticos...
- Y es verdad, él nunca se ha equivocado en un diagnóstico... Pero, ¿qué tiene que ver eso contigo?
- Pues es que esta mañana, cuando le estaba poniendo el desayuno, el señor me apretó el culo y me dijo: ¡De esta noche no pasas!","matrimonio,empleados,doctores",3,sexo
550,"- Ayer me dijeron que soy fea.
- No te preocupes, a mí me han dicho cosas peores.
- ¿Qué te han dicho?
- Que también eres bastante tonta.",amigas,1,otros
551,"- Mi mujer se ha escapado con mi mejor amigo.
- ¿Con tu mejor amigo? ¿Quién es?
- No sé, pero quienquiera que sea, desde ahora es mi mejor amigo.",fugas,3,sexo
552,"Un niño le pregunta al otro:
- ¿Qué vas a pedirle al Santa Claus este año?
- Yo voy a pedirle una bicicleta, ¿y tú?
- Yo voy a pedirle un Tampax.
- ¿Un Tampax? ¿Y qué es un Tampax?
- No lo sé, pero en la televisión dicen que puedes ir a la playa todos los días, correr en bicicleta, ir a caballo, bailar, ir a la discoteca, hacer todo lo que quieras y sin que nadie se dé cuenta. ¿Qué bueno no?",navidad,3,sexo
553,"- Papá... ¿qué es el amor?
- Es la luz de la vida, hijo mío.
-¿Y el matrimonio?
- Es la factura que llega después",padres,3,familia
554,"- Venimos por lo de la terapia de pareja.
- Muy bien, lo primero es aparcar las diferencias
- Eso lo hago yo, que haya conduce como el culo",psicólogos,1,familia
555,"- Llevamos 65 horas conduciendo ¿No estaremos perdidos manolo?
- Que va, estamos llegando, pregunta a ese señor, ya verás.
- ¿Cómo vamos a Sevilla?
-لصفحة ما سيلهي القارئ عن التركيز","coches,viajes",1,familia
556,"En una discoteca, una tía poco agraciada se acerca no demasiado disimuladamente a un tío.
Al cabo de un rato, este le dice:
- ¿Bailas?
- Si...
- Así me gusta, que te diviertas.","ligar,discotecas",1,otros
557,"A casa de Jaimito llega una de sus tías de visita. Mientras están merendando, va el niño y le dice a su tía :
- Jo, tía, si es que eres tonta.
Entonces su madre le regaña, claro.
- Niño ! Pero como le dices eso a tu tía ! Dile ahora mismo que lo sientes, venga.
- Esta bien... Tía, siento mucho que seas tan tonta.",tías,2,familia
558,"En una exposición:
- A usted le gusta la pintura?
- Mucho, pero más de un bote me empalaga.","arte,pintura,absurdos",1,otros
559,"Una señora en el ginecólogo:
- Señora, está usted embarazada.
- ¿Otra vez?
- ¿Es que su marido no toma precauciones?
- El sí, pero los otros no.","doctores,ginecólogos",3,sexo
560,"En la consulta del médico
- Usted tiene una perfecta salud. Vivirá hasta los 80.
- Pero doctor, yo tengo 80 ahora.
- ¿Lo ve? ¿tenía o no tenía yo razón?","doctores,vida",1,otros
